COD_INMUEBLE,NOM_SUCURSAL,NOM_BARRIO,NOM_CIUDAD,ESTRATO,TIPO_INMUEBLE,AREA,VLR_CANON,VLR_ADMINISTRACION,FECHA_CONSIGNACION,FECHA_RECONSIGNACION,FECHA_CONTRATO,COD_ESTADO_CONTRATO
954,BUCARAMANGA,SAN ALONSO,BUCARAMANGA,CUATRO,CASA,32,600000,120000,15032013,,13082020,VIGENTE
955,BUCARAMANGA,SAN ALONSO,BUCARAMANGA,CUATRO,APARTAMENTO,89,817080,120000,15032013,,19062014,INACTIVO
956,BUCARAMANGA,SAN ALONSO,BUCARAMANGA,CUATRO,LOCAL,28,662610,120000,15032013,,18052013,INACTIVO
957,BUCARAMANGA,ANTONIA SANTOS,BUCARAMANGA,CUATRO,APARTAMENTO,28,1100000,0,30062013,,28052016,INACTIVO
958,BUCARAMANGA,LA AURORA,BUCARAMANGA,SEIS,LOCAL,26,968000,21000,06072013,,01072015,INACTIVO
959,BUCARAMANGA,LA AURORA,BUCARAMANGA,SEIS,LOCAL,25,600000,21000,06072013,,07042018,VIGENTE
960,BUCARAMANGA,LA AURORA,BUCARAMANGA,SEIS,LOCAL,16,800000,21000,06072013,,10102014,INACTIVO
961,BUCARAMANGA,LA AURORA,BUCARAMANGA,SEIS,APARTAMENTO,96,700000,21000,06072013,,07042018,INACTIVO
962,BUCARAMANGA,COAVICONSA,BUCARAMANGA,TRES,CASA,92,600000,110000,15032013,,10122019,INACTIVO
963,BUCARAMANGA,COAVICONSA,BUCARAMANGA,TRES,APARTAMENTO,81,662610,110000,15032013,,03052013,INACTIVO
964,BUCARAMANGA,COAVICONSA,BUCARAMANGA,TRES,CASA,67,664070,110000,15032013,,22072014,INACTIVO
965,BUCARAMANGA,COAVICONSA,BUCARAMANGA,TRES,APARTAMENTO,69,715490,110000,15032013,,28102016,INACTIVO
966,BUCARAMANGA,EL TEJAR,BUCARAMANGA,CINCO,CASA,96,1049270,274000,09052013,,20062013,INACTIVO
967,BUCARAMANGA,EL TEJAR,BUCARAMANGA,CINCO,CASA,95,1026000,274000,09052013,,22032017,VIGENTE
968,BUCARAMANGA,BOLARQUI,BUCARAMANGA,CINCO,CASA,41,1300000,364000,20032013,,19092020,VIGENTE
969,BUCARAMANGA,BOLARQUI,BUCARAMANGA,CINCO,CASA,57,1268050,364000,20032013,,04042013,INACTIVO
970,BUCARAMANGA,BOLARQUI,BUCARAMANGA,CINCO,APARTAMENTO,48,1469100,364000,20032013,,25112015,INACTIVO
971,BUCARAMANGA,ANTIGUO CAMPESTRE,BUCARAMANGA,SEIS,LOCAL,16,8412920,0,13072013,,26062014,VIGENTE
972,BUCARAMANGA,CIUDADELA REAL DE MINAS,BUCARAMANGA,CUATRO,APARTAMENTO,88,1418020,229000,24012013,,16032013,VIGENTE
973,BUCARAMANGA,ANTONIA SANTOS,BUCARAMANGA,CUATRO,CASA,54,749700,0,22032013,,29122018,VIGENTE
974,BUCARAMANGA,ANTONIA SANTOS,BUCARAMANGA,CUATRO,APARTAMENTO,46,770000,0,22032013,,30012016,INACTIVO
975,BUCARAMANGA,ANTONIA SANTOS,BUCARAMANGA,CUATRO,CASA,95,845370,0,22032013,,08052013,INACTIVO
976,BUCARAMANGA,ANTONIA SANTOS,BUCARAMANGA,CUATRO,APARTAMENTO,66,591340,273400,17052013,,31052016,VIGENTE
977,BUCARAMANGA,ANTONIA SANTOS,BUCARAMANGA,CUATRO,APARTAMENTO,55,739700,273400,17052013,,14092013,INACTIVO
978,BUCARAMANGA,SOTOMAYOR,BUCARAMANGA,SEIS,APARTAMENTO,42,1761460,397000,17052013,,29072014,INACTIVO
979,BUCARAMANGA,SOTOMAYOR,BUCARAMANGA,SEIS,APARTAMENTO,93,1325220,397000,17052013,,19072013,INACTIVO
980,BUCARAMANGA,CENTRO,BUCARAMANGA,CUATRO,CASA,28,15036310,0,16072013,,27072013,VIGENTE
981,BUCARAMANGA,MEJORAS PUBLICAS,BUCARAMANGA,CUATRO,APARTAMENTO,95,829280,82000,27032013,,30052014,INACTIVO
982,BUCARAMANGA,MEJORAS PUBLICAS,BUCARAMANGA,CUATRO,APARTAMENTO,51,1006970,82000,27032013,,05092015,VIGENTE
983,BUCARAMANGA,MEJORAS PUBLICAS,BUCARAMANGA,CUATRO,LOCAL,28,815520,82000,27032013,,16042013,INACTIVO
984,BUCARAMANGA,SOTOMAYOR,BUCARAMANGA,SEIS,LOCAL,20,1388010,0,06022013,,16062015,INACTIVO
985,BUCARAMANGA,SOTOMAYOR,BUCARAMANGA,SEIS,APARTAMENTO,23,1373720,0,06022013,,05042013,INACTIVO
986,BUCARAMANGA,RICAURTE,BUCARAMANGA,CUATRO,APARTAMENTO,54,1924920,0,07022013,,03042013,INACTIVO
987,BUCARAMANGA,RICAURTE,BUCARAMANGA,CUATRO,LOCAL,15,3367700,0,07022013,,13052014,VIGENTE
988,BUCARAMANGA,COAVICONSA,BUCARAMANGA,TRES,LOCAL,13,764550,134000,27032013,,30082013,INACTIVO
989,BUCARAMANGA,COAVICONSA,BUCARAMANGA,TRES,APARTAMENTO,82,903270,134000,27032013,,24022015,INACTIVO
990,BUCARAMANGA,SAN FRANCISCO,BUCARAMANGA,CUATRO,CASA,86,600000,163000,03042013,,23032019,VIGENTE
991,BUCARAMANGA,SAN FRANCISCO,BUCARAMANGA,CUATRO,CASA,45,713580,163000,03042013,,06042013,INACTIVO
992,BUCARAMANGA,SAN FRANCISCO,BUCARAMANGA,CUATRO,LOCAL,30,725620,163000,03042013,,10062014,INACTIVO
993,BUCARAMANGA,SAN FRANCISCO,BUCARAMANGA,CUATRO,CASA,80,715490,163000,03042013,,01102016,INACTIVO
994,BUCARAMANGA,SAN FRANCISCO,BUCARAMANGA,CUATRO,APARTAMENTO,91,747390,163000,03042013,,14082015,INACTIVO
995,BUCARAMANGA,SAN FRANCISCO,BUCARAMANGA,CUATRO,APARTAMENTO,73,663450,163000,04042013,,27102018,INACTIVO
996,BUCARAMANGA,SAN FRANCISCO,BUCARAMANGA,CUATRO,CASA,72,740250,163000,04042013,,17082016,INACTIVO
997,BUCARAMANGA,SAN FRANCISCO,BUCARAMANGA,CUATRO,APARTAMENTO,20,728630,163000,04042013,,29092017,INACTIVO
998,BUCARAMANGA,SAN FRANCISCO,BUCARAMANGA,CUATRO,APARTAMENTO,73,789780,163000,04042013,,12042013,INACTIVO
999,BUCARAMANGA,SOTOMAYOR,BUCARAMANGA,SEIS,LOCAL,14,1020740,204000,21012010,,20032010,VIGENTE
1000,BUCARAMANGA,TERRAZAS,BUCARAMANGA,CUATRO,CASA,97,1178110,209000,23042010,,04012018,VIGENTE
1001,BUCARAMANGA,TERRAZAS,BUCARAMANGA,CUATRO,LOCAL,20,1163250,209000,23042010,,22072016,INACTIVO
1002,BUCARAMANGA,TERRAZAS,BUCARAMANGA,CUATRO,CASA,67,1000000,209000,23042010,,28102011,INACTIVO
1003,BUCARAMANGA,TERRAZAS,BUCARAMANGA,CUATRO,APARTAMENTO,52,1097990,209000,23042010,,13042012,INACTIVO
1004,BUCARAMANGA,BOLIVAR,BUCARAMANGA,CUATRO,APARTAMENTO,30,800000,241000,26042010,,26072019,VIGENTE
1005,BUCARAMANGA,BOLIVAR,BUCARAMANGA,CUATRO,APARTAMENTO,84,779920,241000,26042010,,16072011,INACTIVO
1006,BUCARAMANGA,BOLIVAR,BUCARAMANGA,CUATRO,LOCAL,17,940760,241000,26042010,,25072014,INACTIVO
1007,BUCARAMANGA,BOLIVAR,BUCARAMANGA,CUATRO,CASA,44,730000,241000,26042010,,09022018,INACTIVO
1008,BUCARAMANGA,BOLIVAR,BUCARAMANGA,CUATRO,LOCAL,21,722190,241000,26042010,,27042010,INACTIVO
1009,BUCARAMANGA,MUTUALIDAD,BUCARAMANGA,CUATRO,CASA,33,700000,0,21102009,,26102019,VIGENTE
1010,BUCARAMANGA,MUTUALIDAD,BUCARAMANGA,CUATRO,LOCAL,25,588600,0,21102009,,28012010,INACTIVO
1011,BUCARAMANGA,MUTUALIDAD,BUCARAMANGA,CUATRO,LOCAL,23,693190,0,21102009,,30082013,INACTIVO
1012,BUCARAMANGA,MUTUALIDAD,BUCARAMANGA,CUATRO,LOCAL,10,728630,0,21102009,,27052017,INACTIVO
1013,BUCARAMANGA,MUTUALIDAD,BUCARAMANGA,CUATRO,LOCAL,28,614640,0,21102009,,07072012,INACTIVO
1014,BUCARAMANGA,MEJORAS PUBLICAS,BUCARAMANGA,CUATRO,APARTAMENTO,82,350000,0,31012010,,01072020,VIGENTE
1015,BUCARAMANGA,MEJORAS PUBLICAS,BUCARAMANGA,CUATRO,APARTAMENTO,27,400000,0,31012010,,03072015,INACTIVO
1016,BUCARAMANGA,MEJORAS PUBLICAS,BUCARAMANGA,CUATRO,LOCAL,28,293680,0,31012010,,27052010,INACTIVO
1017,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,SEIS,LOCAL,28,908880,0,30042018,,20102011,INACTIVO
1018,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,SEIS,CASA,38,697370,0,05122018,,03082010,INACTIVO
1019,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,SEIS,LOCAL,11,1085970,0,28042010,,28022011,INACTIVO
1020,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,SEIS,CASA,82,1211980,0,28042010,,14112015,VIGENTE
1021,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,SEIS,LOCAL,26,923470,0,28042010,,21062010,INACTIVO
1022,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,SEIS,LOCAL,11,700920,0,29092018,,07082010,INACTIVO
1023,BUCARAMANGA,PROVENZA,BUCARAMANGA,CUATRO,APARTAMENTO,74,739050,306000,28042010,,14082019,VIGENTE
1024,BUCARAMANGA,PROVENZA,BUCARAMANGA,CUATRO,APARTAMENTO,51,600000,306000,28042010,,30072018,INACTIVO
1025,BUCARAMANGA,PROVENZA,BUCARAMANGA,CUATRO,APARTAMENTO,37,722190,306000,28042010,,20112010,INACTIVO
1026,BUCARAMANGA,PROVENZA,BUCARAMANGA,CUATRO,LOCAL,30,916010,306000,28042010,,05012012,INACTIVO
1027,BUCARAMANGA,MEJORAS PUBLICAS,BUCARAMANGA,CUATRO,CASA,60,810980,196200,11072009,,18092010,INACTIVO
1028,BUCARAMANGA,MEJORAS PUBLICAS,BUCARAMANGA,CUATRO,CASA,80,722260,196200,11072009,,30012018,VIGENTE
1029,BUCARAMANGA,SOTOMAYOR,BUCARAMANGA,SEIS,LOCAL,15,1100000,83000,15072009,,30102020,VIGENTE
1030,BUCARAMANGA,SOTOMAYOR,BUCARAMANGA,SEIS,LOCAL,24,652225,83000,15072009,,18072009,INACTIVO
1031,BUCARAMANGA,MEJORAS PUBLICAS,BUCARAMANGA,CUATRO,APARTAMENTO,63,498960,55000,16072009,,19032010,INACTIVO
1032,BUCARAMANGA,MEJORAS PUBLICAS,BUCARAMANGA,CUATRO,APARTAMENTO,42,730420,55000,16072009,,01122015,INACTIVO
1033,BUCARAMANGA,CIUDADELA REAL DE MINAS,BUCARAMANGA,CUATRO,LOCAL,14,850000,173000,21102009,,30052020,VIGENTE
1034,BUCARAMANGA,CIUDADELA REAL DE MINAS,BUCARAMANGA,CUATRO,LOCAL,29,984510,173000,21102009,,17022012,INACTIVO
1035,BUCARAMANGA,CIUDADELA REAL DE MINAS,BUCARAMANGA,CUATRO,CASA,32,631400,173000,21102009,,12122009,INACTIVO
1036,BUCARAMANGA,LA AURORA,BUCARAMANGA,COMERCIAL,LOCAL,13,720000,74000,22102009,,09102019,VIGENTE
1037,BUCARAMANGA,LA AURORA,BUCARAMANGA,COMERCIAL,APARTAMENTO,87,975940,74000,22102009,,26112009,INACTIVO
1038,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,SEIS,LOCAL,15,1546560,392000,05022010,,09052011,VIGENTE
1039,BUCARAMANGA,PROVENZA,BUCARAMANGA,CUATRO,CASA,97,817080,215000,06022010,,22032014,INACTIVO
1040,BUCARAMANGA,PROVENZA,BUCARAMANGA,CUATRO,APARTAMENTO,22,538670,215000,06022010,,26022010,INACTIVO
1041,BUCARAMANGA,MEJORAS PUBLICAS,BUCARAMANGA,CUATRO,LOCAL,12,3603050,0,29042010,,18022011,INACTIVO
1042,BUCARAMANGA,PROVENZA,BUCARAMANGA,CUATRO,CASA,53,749700,306000,30042010,,03032018,VIGENTE
1043,BUCARAMANGA,PROVENZA,BUCARAMANGA,CUATRO,LOCAL,20,855560,306000,30042010,,28062012,INACTIVO
1044,BUCARAMANGA,PROVENZA,BUCARAMANGA,CUATRO,APARTAMENTO,65,670610,306000,30042010,,10082010,INACTIVO
1045,BUCARAMANGA,PROVENZA,BUCARAMANGA,CUATRO,LOCAL,16,710000,326000,30042010,,07022019,VIGENTE
1046,BUCARAMANGA,PROVENZA,BUCARAMANGA,CUATRO,APARTAMENTO,35,740120,326000,30042010,,01102010,INACTIVO
1047,BUCARAMANGA,PROVENZA,BUCARAMANGA,CUATRO,CASA,84,780680,326000,30042010,,01102016,INACTIVO
1048,BUCARAMANGA,CENTRO,BUCARAMANGA,SEIS,APARTAMENTO,32,434640,82500,18072009,,21052014,INACTIVO
1049,BUCARAMANGA,CENTRO,BUCARAMANGA,SEIS,LOCAL,12,315920,82500,18072009,,09122010,INACTIVO
1050,BUCARAMANGA,PROVENZA,BUCARAMANGA,CUATRO,LOCAL,13,1041140,226000,18072009,,25072009,VIGENTE
1051,BUCARAMANGA,COAVICONSA,BUCARAMANGA,TRES,CASA,37,743680,191800,25072009,,22102009,VIGENTE
1052,BUCARAMANGA,FONTANA,BUCARAMANGA,CUATRO,APARTAMENTO,59,743680,128000,28102009,,12122009,VIGENTE
1053,BUCARAMANGA,BOLARQUI,BUCARAMANGA,SEIS,CASA,28,1609210,470000,31072009,,28082015,INACTIVO
1054,BUCARAMANGA,BOLARQUI,BUCARAMANGA,SEIS,LOCAL,24,1328950,470000,31072009,,29092018,INACTIVO
1055,BUCARAMANGA,BOLARQUI,BUCARAMANGA,SEIS,APARTAMENTO,91,1711460,470000,31072009,,01102009,INACTIVO
1056,BUCARAMANGA,BOLIVAR,BUCARAMANGA,CUATRO,APARTAMENTO,20,922910,272000,03082009,,16032013,INACTIVO
1057,BUCARAMANGA,BOLIVAR,BUCARAMANGA,CUATRO,LOCAL,12,780000,272000,03082009,,13082016,VIGENTE
1058,BUCARAMANGA,BOLIVAR,BUCARAMANGA,CUATRO,CASA,67,764110,272000,03082009,,03102009,INACTIVO
1059,BUCARAMANGA,LA AURORA,BUCARAMANGA,CUATRO,CASA,75,947810,282600,30102009,,30122010,VIGENTE
1060,BUCARAMANGA,MEJORAS PUBLICAS,BUCARAMANGA,CUATRO,APARTAMENTO,51,910350,282600,30102009,,15032018,INACTIVO
1061,BUCARAMANGA,MEJORAS PUBLICAS,BUCARAMANGA,CUATRO,LOCAL,28,903270,282600,30102009,,23042015,INACTIVO
1062,BUCARAMANGA,MEJORAS PUBLICAS,BUCARAMANGA,CUATRO,LOCAL,22,764110,282600,30102009,,12122009,INACTIVO
1063,BUCARAMANGA,MEJORAS PUBLICAS,BUCARAMANGA,CUATRO,APARTAMENTO,57,845370,282600,30102009,,05042013,INACTIVO
1064,BUCARAMANGA,NUEVO SOTOMAYOR,BUCARAMANGA,CUATRO,LOCAL,23,771130,157000,07022010,,24052018,VIGENTE
1065,BUCARAMANGA,NUEVO SOTOMAYOR,BUCARAMANGA,CUATRO,APARTAMENTO,89,748850,157000,07022010,,06032010,INACTIVO
1066,BUCARAMANGA,BOLIVAR,BUCARAMANGA,CUATRO,APARTAMENTO,82,1069920,241000,12022010,,12022015,VIGENTE
1067,BUCARAMANGA,BOLIVAR,BUCARAMANGA,CUATRO,CASA,91,614670,241000,12022010,,30072010,INACTIVO
1068,BUCARAMANGA,ANTONIA SANTOS,BUCARAMANGA,CUATRO,LOCAL,25,743680,0,11082009,,19082009,VIGENTE
1069,BUCARAMANGA,LA CEIBA,BUCARAMANGA,CUATRO,APARTAMENTO,68,749700,212000,20102018,,30112018,VIGENTE
1070,BUCARAMANGA,LA CEIBA,BUCARAMANGA,CUATRO,APARTAMENTO,66,713000,212000,20102018,,20112009,INACTIVO
1071,BUCARAMANGA,NUEVO SOTOMAYOR,BUCARAMANGA,CUATRO,CASA,33,1006970,214000,12112009,,05032015,VIGENTE
1072,BUCARAMANGA,NUEVO SOTOMAYOR,BUCARAMANGA,CUATRO,APARTAMENTO,45,726840,214000,12112009,,05122009,INACTIVO
1073,BUCARAMANGA,NUEVO SOTOMAYOR,BUCARAMANGA,CUATRO,CASA,85,829280,214000,12112009,,30012014,INACTIVO
1074,BUCARAMANGA,SOTOMAYOR,BUCARAMANGA,CUATRO,APARTAMENTO,92,642110,265000,14052010,,19062010,INACTIVO
1075,BUCARAMANGA,SOTOMAYOR,BUCARAMANGA,CUATRO,APARTAMENTO,40,902600,265000,14052010,,24082013,INACTIVO
1076,BUCARAMANGA,SOTOMAYOR,BUCARAMANGA,CUATRO,CASA,35,815520,265000,14052010,,24082013,INACTIVO
1077,BUCARAMANGA,SOTOMAYOR,BUCARAMANGA,CUATRO,APARTAMENTO,84,990680,265000,14052010,,22122016,INACTIVO
1078,BUCARAMANGA,SOTOMAYOR,BUCARAMANGA,CUATRO,APARTAMENTO,45,768300,265000,14052010,,20072012,INACTIVO
1079,BUCARAMANGA,CENTRO,BUCARAMANGA,CUATRO,APARTAMENTO,98,548570,0,19052010,,06062019,VIGENTE
1080,BUCARAMANGA,CENTRO,BUCARAMANGA,CUATRO,APARTAMENTO,51,850140,0,19052010,,18082010,INACTIVO
1081,BUCARAMANGA,NUEVO SOTOMAYOR,BUCARAMANGA,CUATRO,APARTAMENTO,30,973950,240000,13082009,,10102009,INACTIVO
1082,BUCARAMANGA,NUEVO SOTOMAYOR,BUCARAMANGA,CUATRO,LOCAL,18,856800,240000,13082009,,26032018,VIGENTE
1083,BUCARAMANGA,NUEVO SOTOMAYOR,BUCARAMANGA,CUATRO,APARTAMENTO,44,796850,240000,13082009,,10102009,INACTIVO
1084,BUCARAMANGA,CENTRO,BUCARAMANGA,CUATRO,APARTAMENTO,33,3745710,0,13082009,,28082009,VIGENTE
1085,BUCARAMANGA,LOS NARANJOS,BUCARAMANGA,CUATRO,APARTAMENTO,45,1041140,0,12112009,,26112009,VIGENTE
1086,BUCARAMANGA,SAN ALONSO,BUCARAMANGA,CUATRO,APARTAMENTO,42,918710,0,19052010,,09102013,INACTIVO
1087,BUCARAMANGA,SAN ALONSO,BUCARAMANGA,CUATRO,APARTAMENTO,41,723550,0,19052010,,15062010,INACTIVO
1088,BUCARAMANGA,CENTRO,BUCARAMANGA,SEIS,CASA,74,2356710,0,21082009,,25082009,INACTIVO
1089,BUCARAMANGA,CENTRO,BUCARAMANGA,SEIS,APARTAMENTO,48,2310800,0,21082009,,02112018,VIGENTE
1090,BUCARAMANGA,CENTRO,BUCARAMANGA,SEIS,APARTAMENTO,46,2181800,0,21082009,,23072016,INACTIVO
1091,BUCARAMANGA,NUEVO SOTOMAYOR,BUCARAMANGA,CUATRO,APARTAMENTO,20,928620,0,18112009,,21062017,VIGENTE
1092,BUCARAMANGA,NUEVO SOTOMAYOR,BUCARAMANGA,CUATRO,CASA,29,948750,0,18112009,,04012010,INACTIVO
1093,BUCARAMANGA,NUEVO SOTOMAYOR,BUCARAMANGA,CUATRO,APARTAMENTO,49,901470,0,18112009,,10022012,INACTIVO
1094,BUCARAMANGA,NUEVO SOTOMAYOR,BUCARAMANGA,CUATRO,LOCAL,17,1109600,0,18112009,,02032013,INACTIVO
1095,BUCARAMANGA,BOLARQUI,BUCARAMANGA,CINCO,LOCAL,13,884980,263000,18112009,,12062010,INACTIVO
1096,BUCARAMANGA,BOLARQUI,BUCARAMANGA,CINCO,LOCAL,21,856800,263000,18112009,,27102018,VIGENTE
1097,BUCARAMANGA,ALARCON,BUCARAMANGA,TRES,CASA,98,328880,0,06032010,,10042010,INACTIVO
1098,BUCARAMANGA,ALARCON,BUCARAMANGA,CUATRO,APARTAMENTO,65,558780,0,06032010,,19042010,INACTIVO
1099,BUCARAMANGA,SAN ALONSO,BUCARAMANGA,CUATRO,APARTAMENTO,67,726600,0,22072017,,05102019,VIGENTE
1100,BUCARAMANGA,SAN ALONSO,BUCARAMANGA,CUATRO,APARTAMENTO,61,780680,0,22072017,,23092017,INACTIVO
1101,BUCARAMANGA,SAN ALONSO,BUCARAMANGA,CUATRO,APARTAMENTO,35,793130,0,22072017,,15012015,INACTIVO
1102,BUCARAMANGA,SAN ALONSO,BUCARAMANGA,CUATRO,CASA,59,732620,0,22072017,,09042010,INACTIVO
1103,BUCARAMANGA,SAN ALONSO,BUCARAMANGA,CUATRO,APARTAMENTO,88,726600,0,06032010,,21102019,VIGENTE
1104,BUCARAMANGA,SAN ALONSO,BUCARAMANGA,CUATRO,APARTAMENTO,92,770530,0,06032010,,17052016,INACTIVO
1105,BUCARAMANGA,SAN ALONSO,BUCARAMANGA,CUATRO,APARTAMENTO,66,750000,0,06032010,,30062018,INACTIVO
1106,BUCARAMANGA,SAN ALONSO,BUCARAMANGA,CUATRO,LOCAL,21,809040,0,06032010,,19042012,INACTIVO
1107,BUCARAMANGA,SAN ALONSO,BUCARAMANGA,CUATRO,LOCAL,13,670000,0,06032010,,06042010,INACTIVO
1108,BUCARAMANGA,TERRAZAS,BUCARAMANGA,CUATRO,LOCAL,24,913120,65000,10032010,,13032010,INACTIVO
1109,BUCARAMANGA,MEJORAS PUBLICAS,BUCARAMANGA,CUATRO,CASA,44,674700,151000,12052009,,02032019,VIGENTE
1110,BUCARAMANGA,MEJORAS PUBLICAS,BUCARAMANGA,CUATRO,APARTAMENTO,74,739700,151000,12052009,,10042013,INACTIVO
1111,BUCARAMANGA,MEJORAS PUBLICAS,BUCARAMANGA,CUATRO,CASA,67,822690,151000,12052009,,17072015,INACTIVO
1112,BUCARAMANGA,MEJORAS PUBLICAS,BUCARAMANGA,CUATRO,LOCAL,10,657780,151000,12052009,,06032010,INACTIVO
1113,BUCARAMANGA,ANTONIA SANTOS,BUCARAMANGA,TRES,CASA,39,681100,131220,13052009,,02072015,VIGENTE
1114,BUCARAMANGA,ANTONIA SANTOS,BUCARAMANGA,TRES,APARTAMENTO,73,578780,131220,13052009,,15052009,INACTIVO
1115,BUCARAMANGA,ANTONIA SANTOS,BUCARAMANGA,TRES,APARTAMENTO,57,673730,131220,13052009,,16062011,INACTIVO
1116,BUCARAMANGA,NUEVO SOTOMAYOR,BUCARAMANGA,CUATRO,LOCAL,25,966780,0,21082009,,29082009,VIGENTE
1117,BUCARAMANGA,CABECERA DEL LLANO,BUCARAMANGA,SEIS,APARTAMENTO,65,1037010,314000,29112017,,14092009,INACTIVO
1118,BUCARAMANGA,BOLARQUI,BUCARAMANGA,CUATRO,CASA,75,620000,146000,25112009,,12122020,VIGENTE
1119,BUCARAMANGA,BOLARQUI,BUCARAMANGA,CUATRO,APARTAMENTO,26,650000,146000,25112009,,08112019,INACTIVO
1120,BUCARAMANGA,BOLARQUI,BUCARAMANGA,CUATRO,CASA,35,588610,146000,25112009,,12032010,INACTIVO
1121,BUCARAMANGA,BOLARQUI,BUCARAMANGA,CUATRO,APARTAMENTO,52,678780,146000,25112009,,04052012,INACTIVO
1122,BUCARAMANGA,BOLARQUI,BUCARAMANGA,CUATRO,LOCAL,29,877170,146000,25112009,,16122014,INACTIVO
1123,BUCARAMANGA,SAN ALONSO,BUCARAMANGA,CUATRO,CASA,73,3498540,0,19052009,,04072009,VIGENTE
1124,BUCARAMANGA,CIUDADELA REAL DE MINAS,BUCARAMANGA,CUATRO,LOCAL,14,674700,183000,20052009,,30032019,VIGENTE
1125,BUCARAMANGA,CIUDADELA REAL DE MINAS,BUCARAMANGA,CUATRO,APARTAMENTO,38,684450,183000,20052009,,19122012,INACTIVO
1126,BUCARAMANGA,CIUDADELA REAL DE MINAS,BUCARAMANGA,CUATRO,CASA,47,523960,183000,20052009,,17062009,INACTIVO
1127,BUCARAMANGA,MEJORAS PUBLICAS,BUCARAMANGA,CUATRO,APARTAMENTO,55,966600,282600,20052009,,02112016,VIGENTE
1128,BUCARAMANGA,MEJORAS PUBLICAS,BUCARAMANGA,CUATRO,CASA,24,883140,282600,20052009,,06072009,INACTIVO
1129,BUCARAMANGA,ANTIGUO CAMPESTRE,BUCARAMANGA,SEIS,APARTAMENTO,41,761600,442000,27082009,,09022019,VIGENTE
1130,BUCARAMANGA,ANTIGUO CAMPESTRE,BUCARAMANGA,SEIS,APARTAMENTO,85,1359130,442000,27082009,,21122011,INACTIVO
1131,BUCARAMANGA,ANTIGUO CAMPESTRE,BUCARAMANGA,SEIS,LOCAL,22,1457390,442000,27082009,,07072014,INACTIVO
1132,BUCARAMANGA,ANTIGUO CAMPESTRE,BUCARAMANGA,SEIS,APARTAMENTO,48,1406210,442000,27082009,,11052010,INACTIVO
1133,BUCARAMANGA,LA CONCORDIA,BUCARAMANGA,TRES,LOCAL,26,830400,169000,28082009,,25072019,VIGENTE
1134,BUCARAMANGA,LA CONCORDIA,BUCARAMANGA,TRES,CASA,33,571200,169000,28082009,,05092009,INACTIVO
1135,BUCARAMANGA,LA CONCORDIA,BUCARAMANGA,TRES,LOCAL,26,800000,169000,28082009,,29032011,INACTIVO
